age,gender,ethnicity,major,gpa_current,gpa_history,attendance_rate,enrollment_gap_months,credits_completed,financial_aid_status,academic_warning_count,advisor_meeting_count,dropout_risk,next_semester_dropout,dropout_type,dropout_duration,dropout_cause,GPA_sem1,GPA_sem2,GPA_sem3,GPA_sem4,Attendance_sem1,Attendance_sem2,Attendance_sem3,Attendance_sem4
0.4647648656599274,1,2,1,0.851622583123619,0.794913219385191,-1.1334046264459976,-0.8704704927942822,1.2112772992398222,0,0.4108291997139728,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,1.512025091862935,-1.5692022321190875,-1.2366696955880756,-1.2339097501304441,0.7655020928575547,1.1195034539017334,-0.9740266393746521,0.0008416004806267426
0.4647648656599274,2,4,1,-0.5516711113991404,-0.47859857804146705,0.8860546403100283,-0.8704704927942822,0.17686206170102575,1,0.4108291997139728,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,0.22473234992117547,0.6455225081506518,1.2640659116614386,0.5170578261380036,0.9036368354719655,-1.224902167326644,-0.13530058331674574,-1.7260578472662873
-1.5670342456154605,2,4,1,0.8238345891726733,0.5510492581758313,-0.7852219942466825,-0.8704704927942822,1.5560823784194209,0,-0.48013575169824046,-0.867256858348901,0,0,0.0,-0.42535065589112697,2.0,-1.0210348196998829,0.19157271666679218,0.7695701701149245,0.4475749858098908,-1.0993169324369914,-0.5144762214998625,0.9830008247604629,0.20806953421025662
-0.11574916613304052,2,3,2,1.1989725075104405,0.9439411956798003,1.1646007460694805,1.759426673259986,-1.2713192708532892,1,-0.48013575169824046,0.896459281152263,1,1,2.0,1.9570595794675738,0.0,-0.4535186646502897,-0.5925223777144202,-1.2931834946219625,-0.6363573233086726,1.3180410633151975,1.758886805145836,-0.48476977334087296,-0.20638633324900313
0.4647648656599274,1,0,0,-0.9962790146142717,-0.722462539250827,0.5378720081107132,1.759426673259986,-1.02995571542757,0,-0.48013575169824046,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,-0.49504423697099137,1.0169359739101733,-1.4909817912405683,0.3502990093505328,-0.06330636282891022,0.48012010265763005,-1.533177343413256,0.2771455121201332
0.17450784976344344,0,4,1,0.698788616393417,0.9845851892146934,-0.08885672984805312,1.759426673259986,1.0733552675679827,1,0.4108291997139728,0.30855390131854166,0,0,0.0,-0.42535065589112697,2.0,1.124453083536384,-0.001012043356663557,-1.5474955902744558,-1.4840479753116511,-0.5467779619793477,0.9774182647363772,0.7034254727411606,0.9679052912188987
-0.9865202138224924,2,0,1,-0.21821518398779138,0.03622534006718181,-0.6459489413669565,-0.8704704927942822,-1.1333972391814497,1,1.3017941511261861,-1.4551622381826224,1,1,0.0,-0.42535065589112697,1.0,0.34930906688328106,0.8105951595993276,1.7161763039325368,1.5454038629940765,0.4892326076287327,-0.30134843775182885,0.4937439587266838,0.9679052912188987
1.3355359133493794,1,4,1,0.629318631516053,0.2800893012765421,0.8164181138701654,-0.8704704927942822,1.3491993309116617,0,-1.3711007031104538,-1.4551622381826224,1,0,0.0,-0.42535065589112697,1.0,0.22473234992117547,1.6497144711300988,-1.2366696955880756,0.7394029151879654,0.2820304937071171,0.2669923189095964,0.7034254727411606,1.4514371365880343
-0.9865202138224924,1,4,1,1.5185344379463164,1.6484370836179516,-0.2977663091676422,-0.8704704927942822,0.6251086646345042,1,1.3017941511261861,0.896459281152263,0,0,0.0,-0.42535065589112697,2.0,-0.065946656323738,-0.2211089119548987,1.4901211077969874,0.7671960513192106,0.4892326076287327,-1.6511577348227122,1.4023638527894158,1.3823611586781577
0.4647648656599274,1,2,1,0.7821525982462543,0.5916932517107244,-1.2030411528858607,0.006161895890473879,0.3147840933728653,1,0.4108291997139728,0.30855390131854166,0,0,0.0,-0.42535065589112697,2.0,0.543095071046557,1.5671781454057605,-1.5757524897913995,-1.4979445433772738,-0.7539800759009642,-0.8696891944132532,-0.9041328013698265,1.3823611586781577
0.4647648656599274,1,1,0,1.6435804107255718,1.6890810771528446,-0.2977663091676422,-0.8704704927942822,0.9009527279781833,0,1.3017941511261861,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,-0.03826294144327002,-1.6104703949812564,-1.5898809395498712,1.4620244546003407,-1.2374516750514024,0.12490712974424009,-0.27508825932639697,-0.5517662227983855
-1.2767772297189763,1,0,2,0.7960465952217275,0.7542692258502979,-1.342314205765586,0.88279428457523,-0.30586504915041257,0,1.3017941511261861,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,0.8060903624110024,1.6497144711300988,-0.9117153511432231,0.586540666466117,-1.030249561129786,0.19594972432691823,-0.13530058331674574,1.6586650703176642
1.6257929292458633,1,0,3,-0.5377771144236672,-0.2618306125220357,-1.2030411528858607,0.006161895890473879,0.6940696804704239,0,0.4108291997139728,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,0.08631377551883558,-1.3215932549460732,1.2216805623860227,0.8227823235817011,-1.5137211602802234,0.6932478864056645,0.14427476870255662,-1.4497539356267808
-0.11574916613304052,0,4,2,1.1989725075104405,1.2284491504240536,-1.2726776793257237,1.759426673259986,0.21134256961898562,0,-0.48013575169824046,-0.867256858348901,0,0,0.0,-0.42535065589112697,2.0,1.2490298004984894,-0.1385725862305605,0.8260839691488118,-0.6780470275055401,0.972704206779171,-1.3669873564919994,-0.48476977334087296,1.6586650703176642
-0.9865202138224924,2,3,4,0.9905625528783477,1.174257159044196,-0.8548585206865456,0.006161895890473879,-0.8575531758377707,1,1.3017941511261861,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,0.8891415070524064,-1.6654946121308152,-1.3638257434143217,0.6004372345317393,-1.168384303744197,-0.8696891944132532,1.542151528799067,0.20806953421025662
1.6257929292458633,0,2,4,0.9349865649764563,1.2419971482690177,-1.5512237850851749,1.759426673259986,-1.6506048579508479,0,1.3017941511261861,-1.4551622381826224,1,0,2.0,1.9570595794675738,0.0,-0.3704675200088858,1.0306920281975627,-0.5019903081475401,-0.1221843048806361,-0.3395758480577321,-1.4380299510746777,-0.20519442132157134,-1.035298068167522
0.4647648656599274,2,2,2,-0.74618706905576,-0.9256825069252936,0.25932590235126196,0.88279428457523,0.7285501883883838,1,-1.3711007031104538,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,0.11399749039930356,-1.1840327120721765,0.6424141222886782,1.0590239806972852,-0.6158453332865532,1.2615886430670897,1.4023638527894158,-0.7589941565280154
0.4647648656599274,1,2,0,0.01798276459524716,-0.04506264700260435,-1.620860311525038,0.88279428457523,-0.6506701283300114,0,1.3017941511261861,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,-0.6473046688135655,1.0306920281975627,1.6031487058647622,1.281369069747247,-1.3065190463586072,0.8353330755710208,-0.6245574493505242,1.6586650703176642
0.17450784976344344,2,2,2,-1.3158409450501476,-1.4269584271889784,-0.6459489413669565,0.006161895890473879,1.5216018705014611,1,0.4108291997139728,-0.27935147851517966,1,0,1.0,0.7658544617882235,0.0,0.6538299305684289,-1.4041295806704113,-1.7170369873761175,1.1701965252222661,-1.030249561129786,-0.44343362691718513,1.681939204808718,-0.5517662227983855
-0.6962631979260084,2,4,2,1.4490644530689516,1.6755330793078806,0.8860546403100283,-0.8704704927942822,-1.374760794607169,0,0.4108291997139728,0.30855390131854166,0,0,0.0,-0.42535065589112697,2.0,-0.13515594352490826,-0.496229997702692,-0.06400836563491329,1.1840930932878886,-0.5467779619793477,-1.1538595727439658,0.7733193107459861,1.106057247038652
-1.5670342456154605,0,0,1,-0.9129150327614345,-0.6411745521810406,-0.5763124149270935,-0.8704704927942822,0.24582307753694552,1,-1.3711007031104538,1.4843646609859844,1,1,0.0,-0.42535065589112697,3.0,0.8337740772914704,1.058204136772342,1.1651667633521354,-0.8170127081617662,-1.582788531587429,0.8353330755710208,-1.3933896674036048,-0.6208422007082621
0.4647648656599274,2,2,0,-1.5103569027067678,-1.2508344552044404,1.2342372725093433,0.006161895890473879,-1.7195658737867676,0,0.4108291997139728,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,0.6815136454488968,0.04025611950550523,-0.7421739540415617,-0.9559783888179924,-1.582788531587429,-0.7276040052478969,0.5636377967315094,1.520513114497911
1.6257929292458633,2,4,4,-0.9407030267123803,-1.115354476754796,-1.5512237850851749,-0.8704704927942822,1.5905628863373809,0,0.4108291997139728,-0.27935147851517966,1,1,0.0,-0.42535065589112697,3.0,0.2108904924809412,-1.335349309233463,-0.23354976273657538,-0.09439116874939087,1.2489736920079928,0.12490712974424009,-0.4148759353360481,1.6586650703176642
1.3355359133493794,0,3,3,-0.2737911718896829,0.04977333791214657,0.8164181138701654,-0.8704704927942822,1.245757807157782,0,1.3017941511261861,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,-0.7165139560147352,1.4158615482444736,0.8402124189072834,1.1007136848941528,-1.6518559028946345,1.6168016159804797,0.7733193107459861,-0.6899181786181388
0.17450784976344344,0,4,3,0.1013467464480844,0.009129344377252888,-0.22812978272777917,1.759426673259986,0.07342053794714612,1,1.3017941511261861,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,-0.8964581027377767,-1.679250666418205,-0.1629075139442165,-0.6502538913742949,0.35109786501432255,-0.7276040052478969,-0.6944512873553498,0.8297533353991454
-0.6962631979260084,2,4,3,-1.5242508996822406,-1.7385623776231607,1.3038737989492057,0.88279428457523,1.2112772992398222,1,1.3017941511261861,0.896459281152263,1,1,0.0,-0.42535065589112697,3.0,1.1798205132973199,-0.7438389748757065,-0.3041920115289349,-0.7614264358992757,0.972704206779171,0.2669923189095964,0.5636377967315094,-0.828070134437892
-0.4060061820295245,1,4,0,0.33754469503112294,0.5916932517107244,-1.411950732205449,0.88279428457523,-1.4437218104430887,0,0.4108291997139728,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,-1.505499830108072,1.5671781454057605,-1.7311654371345893,0.7255063471223431,-1.444653788973018,1.4747164268151234,-0.13530058331674574,-1.2425260018971518
-0.9865202138224924,1,1,1,1.351806474240642,1.3639291288736977,0.328962428791125,-0.8704704927942822,-0.4437870808222521,0,-1.3711007031104538,0.896459281152263,0,0,0.0,-0.42535065589112697,2.0,0.48772764128562096,0.6042543452884824,-1.34969729365585,-0.8725989804242567,0.972704206779171,1.687844210563158,-0.8342389633650009,-0.7589941565280154
1.3355359133493794,1,0,1,0.8377285861481458,0.8220092150751199,0.4682354816708502,1.759426673259986,1.2112772992398222,1,-0.48013575169824046,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,-1.5885509747494757,0.35664536811546793,1.391221959487685,-0.8587024123586338,-0.1323737341361157,-0.15926324858647253,-0.06540674531192016,0.4152974679398865
-0.9865202138224924,0,1,4,-0.19042719003684563,-0.16699462760728478,0.328962428791125,0.88279428457523,-0.06450149372469341,0,-1.3711007031104538,1.4843646609859844,1,1,1.0,0.7658544617882235,2.0,1.1521367984168518,1.182008625358849,-0.8128162028339205,-0.08049460068376794,-0.20144110544332117,-1.0117743835786095,-0.34498209733122254,-1.587905891446534
0.7550218815564114,0,2,4,1.0878205317066576,1.214901152579089,1.0949642196296174,0.88279428457523,0.004459522111226352,1,0.4108291997139728,-1.4551622381826224,1,1,2.0,0.7658544617882235,2.0,-1.6300765470701777,0.6042543452884824,-1.6605231883422302,-0.1221843048806361,1.4561758059296086,-1.224902167326644,-0.4148759353360481,0.7606773574892688
-0.4060061820295245,0,1,3,-0.8434450478840704,-0.939230504770258,-0.7155854678068195,-0.8704704927942822,1.4181603467475814,0,-1.3711007031104538,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,0.47388578384538665,-1.5416901235443083,-0.9117153511432231,-1.4840479753116511,0.35109786501432255,0.6222052918229863,-1.3234958293987793,-0.413614266978633
-0.6962631979260084,2,1,0,-0.4683071295463031,-0.19409062329721372,-0.2977663091676422,0.006161895890473879,1.5905628863373809,0,-0.48013575169824046,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,-0.49504423697099137,1.5121539282562018,0.543514973979375,0.6699200748598526,-0.4777105906721423,0.33803491349227455,-1.6729650194229073,0.48437344584976233
-0.11574916613304052,0,0,2,-1.3436289390010934,-1.0747104832199026,-1.1334046264459976,1.759426673259986,-0.8230726679198108,1,-0.48013575169824046,0.896459281152263,1,1,1.0,1.9570595794675738,1.0,-1.491657972667838,0.10903639094245401,-1.3073119443804344,-1.6508067920991223,-0.27050847675052664,-0.7276040052478969,-0.06540674531192016,0.2771455121201332
-0.4060061820295245,2,2,2,-1.3158409450501476,-1.3185744444292626,-0.5763124149270935,-0.8704704927942822,-0.4437870808222521,0,-1.3711007031104538,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,1.2213460856180214,-0.33115734625401627,-1.5474955902744558,0.19743676062868373,1.2489736920079928,0.33803491349227455,-0.9740266393746521,-0.413614266978633
-0.9865202138224924,0,3,0,1.2267605014613863,0.9168451999898714,-0.22812978272777917,-0.8704704927942822,-0.09898200164265329,0,-0.48013575169824046,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,0.34930906688328106,0.70054672530021,0.6141572227717345,-0.38621909812746547,-1.168384303744197,-0.23030584316915068,-1.2536019913939545,1.3823611586781577
-1.5670342456154605,1,1,4,1.5463224318972622,1.6213410879280228,0.050416323031672906,-0.8704704927942822,1.4181603467475814,1,0.4108291997139728,-0.27935147851517966,1,1,2.0,0.7658544617882235,0.0,-0.3151000902479498,-0.6475465948639789,0.5717718734963186,0.4058852816130227,-0.4777105906721423,-1.0117743835786095,1.681939204808718,-0.1373103553391265
-1.2767772297189763,1,3,0,-0.06538121725759008,0.26654130343157795,-0.019220203408190112,-0.8704704927942822,-0.20242352539653294,0,-0.48013575169824046,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,-1.0071929622596487,1.457129711106643,-0.3465773608043501,-0.3167362577993521,-0.6158453332865532,-1.295944761909322,-0.06540674531192016,-1.2425260018971518
1.0452788974528953,2,2,1,-1.3436289390010934,-1.6166303970184805,-0.6459489413669565,1.759426673259986,0.5906281567165443,0,1.3017941511261861,-1.4551622381826224,0,0,0.0,-0.42535065589112697,2.0,1.678127381145743,-0.7300829205883166,1.5748918063478186,-0.34452939393059734,-0.4086432193649376,-0.5855188160825406,0.14427476870255662,-1.1734500239872752
-1.5670342456154605,0,1,2,0.1013467464480844,0.33428129265639994,-0.9244950471264086,-0.8704704927942822,-1.6506048579508479,0,-0.48013575169824046,0.896459281152263,0,0,0.0,-0.42535065589112697,2.0,-1.0487185345803507,-1.5279340692569185,-0.6008894564568432,-0.7475298678336528,1.5943105485440194,0.19594972432691823,-0.5546636113456985,0.2771455121201332
0.4647648656599274,2,4,4,1.7269443925784091,1.9193970405172402,1.0949642196296174,0.006161895890473879,0.004459522111226352,1,-1.3711007031104538,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,1.3182390876996597,0.4254256395524167,0.19030373001757925,0.46147155387551314,-1.030249561129786,-0.372391032334507,-1.6030711814180816,-0.06823437742924988
-0.6962631979260084,1,0,4,1.4073824621425333,1.6213410879280228,0.328962428791125,-0.8704704927942822,-1.374760794607169,0,-1.3711007031104538,0.30855390131854166,0,0,0.0,-0.42535065589112697,2.0,-1.6023928321897096,0.838107268174107,0.11966148122522034,-1.4979445433772738,0.6273673502431437,-0.15926324858647253,-1.6030711814180816,1.5895890924077876
-0.9865202138224924,2,2,1,-0.13485120213495413,-0.4515025823515381,-0.08885672984805312,1.759426673259986,0.14238155378306588,0,1.3017941511261861,1.4843646609859844,0,0,0.0,-0.42535065589112697,2.0,0.08631377551883558,0.21908482524157158,-0.26180666225351906,0.4058852816130227,1.4561758059296086,-0.5144762214998625,0.7733193107459861,1.3823611586781577
1.3355359133493794,2,1,2,-0.3293671597915744,-0.5327905694213249,0.8860546403100283,0.006161895890473879,-1.5126828262790084,1,0.4108291997139728,-1.4551622381826224,1,1,2.0,3.1482646971469244,3.0,-1.519341687548306,-1.7067627749929843,0.4446158256700724,-0.6502538913742949,-0.8921148185153751,-0.6565614106652188,-0.8342389633650009,-1.587905891446534
0.17450784976344344,1,1,3,-1.677084866412442,-1.6166303970184805,0.6075085345505763,-0.8704704927942822,0.5561476487985845,0,-0.48013575169824046,-0.867256858348901,0,0,0.0,-0.42535065589112697,2.0,0.46004392640515296,0.4942059109893649,1.0803960648013042,-0.539081346849314,0.8345694641647601,0.053864535161561936,1.0528946627652886,1.7277410482275408
-1.2767772297189763,0,0,0,0.6015306375651073,0.374925286191293,-0.7155854678068195,-0.8704704927942822,0.4871866329626647,0,-1.3711007031104538,0.896459281152263,0,0,0.0,-0.42535065589112697,2.0,0.8337740772914704,-1.2253008749343453,0.8402124189072834,0.9756445723035496,0.5582999789359382,0.9063756701536989,1.1926823387749397,0.4152974679398865
0.4647648656599274,1,1,1,-0.35715515374252016,-0.49214657588643124,-0.7852219942466825,0.006161895890473879,-0.7196311441659311,1,-0.48013575169824046,-0.27935147851517966,0,0,0.0,-0.42535065589112697,2.0,-0.5227279518514594,-1.335349309233463,1.038010715525889,1.600990135256567,-1.444653788973018,1.6168016159804797,0.07438093069773102,-0.6899181786181388
0.4647648656599274,0,2,1,-1.3575229359765661,-1.5488904077936583,-0.9244950471264086,1.759426673259986,0.3147840933728653,0,-0.48013575169824046,-0.867256858348901,0,0,0.0,-0.42535065589112697,2.0,-0.32894194768818413,-0.7025708120135371,-0.9964860496940542,-0.7197367317024076,1.0417715780863765,1.4747164268151234,-0.34498209733122254,1.3823611586781577
0.17450784976344344,2,3,0,-0.09316921120853583,0.1039653292920044,0.4682354816708502,0.88279428457523,-1.3057997787712492,1,0.4108291997139728,0.896459281152263,1,1,2.0,1.9570595794675738,3.0,-0.2874163753674818,0.8931314853236658,-1.1518989970372444,0.8088857555160782,1.2489736920079928,-0.15926324858647253,1.1227885007701142,0.20806953421025662
